Overall rank,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Economic_Health_Index,Social_Economic_Index,Freedom_Trust_Index,Region_Central and Eastern Europe,Region_East Asia,Region_Latin America and Caribbean,Region_Middle East and North Africa,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe
-1.2324460886438815,1.0706211134567138,0.4151301840375081,0.38287747101953035,0.5624953783924367,0.28306123963547186,-1.167432684711084,-0.39903248826776244,0.49018144335340386,0.4278008640329473,0.013945279098898606,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-1.21023985281246,1.0679173059467293,1.054750606804636,0.8824903344551095,1.3248840525531935,0.3040653081544827,-0.7777483534508262,0.7682701879468303,1.204396555016723,1.045650271798245,0.5713769796780163,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,2.53546276418555
-1.1880336169810388,0.9363320071274877,1.1655509950005163,0.7416598628826643,0.782096463884394,-0.2910499665508229,0.601944819389546,-0.14434826800276032,1.0625319095493517,1.0487165219608514,-0.27217010703905586,-0.4778561045889373,5.000000000000001,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-1.1658273811496176,0.9345294687874982,0.6392491510700843,0.537120368456018,0.8069569641287666,-0.2490418295128013,0.022684326975649306,-0.5794338109554722,0.731514403458818,0.6347727500089156,-0.4448259435016143,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-1.1436211453181964,0.9273193154275398,-0.264781288982667,0.20180972185495794,0.08600245704196355,0.9971995692818386,-0.10369978046011011,-0.34597327571255365,-0.13761037854243652,-0.06893166230937547,0.5417788362844347,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-1.121414909486775,0.8723418960578566,1.2536876674290574,0.4968830908638908,0.28902987570433925,0.32506937667349345,-1.1042406309932045,0.22706621988370107,0.925559148408441,0.9904577688713194,0.33459183252936425,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,2.7688746209726913,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-1.0992086736553537,0.8714406268878615,1.9612992374982023,0.3493464063594244,0.6039295454663909,1.1372266927419106,0.37024062242398736,0.5984807077701625,1.5076933832573107,1.353808413140241,1.079478441267832,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,2.7688746209726913,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-1.0770024378239325,0.8534152434879658,0.9590593624536482,0.9227276120472367,1.3953221365789161,-0.2140350486477833,-0.33540397742566874,-0.3353614332015119,1.1701533647314957,1.0057890196843544,-0.3067012743315673,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,2.53546276418555
-1.054796201992511,0.8236733608781369,0.6140672446619296,0.7818971404747915,0.7655227970548124,0.8641738019947702,-0.7988123713567861,-0.6006574959775557,0.6989018412824107,0.7313596301310342,0.32965880863043456,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-1.0325899661610898,0.804746708308246,0.24892960174368742,0.77183782107676,0.3180337926561072,-0.017997075803682514,-0.9041324608865855,-0.2610785356242197,0.2863529297508583,0.504457118098121,-0.13404543786900888,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
